Secteur,trimestre,code_region,code_dep,nombre_creation,Quartile_MOY,Quartile_CV
Activites de services administratifs et de soutien,2021,76,34,299,3,4
Activites de services administratifs et de soutien,2021,76,46,55,3,4
Activites de services administratifs et de soutien,2021,76,48,15,3,4
Activites de services administratifs et de soutien,2021,76,65,110,3,4
Activites de services administratifs et de soutien,2021,76,66,140,3,4
Activites de services administratifs et de soutien,2021,76,81,89,3,4
Activites de services administratifs et de soutien,2021,76,82,83,3,4
Activites de services administratifs et de soutien,2021,84,1,162,3,4
Activites de services administratifs et de soutien,2021,84,3,95,3,4
Activites de services administratifs et de soutien,2021,84,7,102,3,4
Activites de services administratifs et de soutien,2021,84,15,63,3,4
Activites de services administratifs et de soutien,2021,84,26,107,3,4
Activites de services administratifs et de soutien,2021,84,38,357,3,4
Activites de services administratifs et de soutien,2021,84,42,198,3,4
Activites de services administratifs et de soutien,2021,84,43,72,3,4
Activites de services administratifs et de soutien,2021,84,63,141,3,4
Activites de services administratifs et de soutien,2021,84,69,475,3,4
Activites de services administratifs et de soutien,2021,84,73,174,3,4
Activites de services administratifs et de soutien,2021,84,74,223,3,4
Activites de services administratifs et de soutien,2021,93,4,79,3,4
Activites de services administratifs et de soutien,2021,93,5,57,3,4
Activites de services administratifs et de soutien,2021,93,6,506,3,4
Activites de services administratifs et de soutien,2021,93,13,609,3,4
Activites de services administratifs et de soutien,2021,93,83,474,3,4
Activites de services administratifs et de soutien,2021,93,84,194,3,4
Activites de services administratifs et de soutien,2021,94,2A,91,3,4
Activites de services administratifs et de soutien,2021,94,2B,70,3,4
Activites de services administratifs et de soutien,2017,1,971,109,3,4
Activites de services administratifs et de soutien,2017,2,972,411,3,4
Activites de services administratifs et de soutien,2017,3,973,28,3,4
Activites de services administratifs et de soutien,2017,4,974,220,3,4
Activites de services administratifs et de soutien,2017,6,976,6,3,4
Activites de services administratifs et de soutien,2017,11,75,608,3,4
Activites de services administratifs et de soutien,2017,11,77,172,3,4
Activites de services administratifs et de soutien,2017,11,78,172,3,4
Activites de services administratifs et de soutien,2017,11,91,158,3,4
Activites de services administratifs et de soutien,2017,11,92,223,3,4
Activites de services administratifs et de soutien,2017,11,93,275,3,4
Activites de services administratifs et de soutien,2017,11,94,185,3,4
Activites de services administratifs et de soutien,2017,11,95,152,3,4
Activites de services administratifs et de soutien,2017,24,18,26,3,4
Activites de services administratifs et de soutien,2017,24,28,72,3,4
Activites de services administratifs et de soutien,2017,24,36,39,3,4
Activites de services administratifs et de soutien,2017,24,37,46,3,4
Activites de services administratifs et de soutien,2017,24,41,53,3,4
Activites de services administratifs et de soutien,2017,24,45,77,3,4
Activites de services administratifs et de soutien,2017,27,21,57,3,4
Activites de services administratifs et de soutien,2017,27,25,58,3,4
Activites de services administratifs et de soutien,2017,27,39,37,3,4
Activites de services administratifs et de soutien,2017,27,58,29,3,4
Activites de services administratifs et de soutien,2017,27,70,40,3,4
Activites de services administratifs et de soutien,2017,27,71,70,3,4
Activites de services administratifs et de soutien,2017,27,89,49,3,4
Activites de services administratifs et de soutien,2017,27,90,15,3,4
Activites de services administratifs et de soutien,2017,28,14,67,3,4
Activites de services administratifs et de soutien,2017,28,27,54,3,4
Activites de services administratifs et de soutien,2017,28,50,56,3,4
Activites de services administratifs et de soutien,2017,28,61,53,3,4
Activites de services administratifs et de soutien,2017,28,76,97,3,4
Activites de services administratifs et de soutien,2017,32,2,65,3,4
Activites de services administratifs et de soutien,2017,32,59,197,3,4
Activites de services administratifs et de soutien,2017,32,60,126,3,4
Activites de services administratifs et de soutien,2017,32,62,139,3,4
Activites de services administratifs et de soutien,2017,32,80,70,3,4
Activites de services administratifs et de soutien,2017,44,8,34,3,4
Activites de services administratifs et de soutien,2017,44,10,41,3,4
Activites de services administratifs et de soutien,2017,44,51,77,3,4
Activites de services administratifs et de soutien,2017,44,52,19,3,4
Activites de services administratifs et de soutien,2017,44,54,65,3,4
Activites de services administratifs et de soutien,2017,44,55,8,3,4
Activites de services administratifs et de soutien,2017,44,57,62,3,4
Activites de services administratifs et de soutien,2017,44,67,106,3,4
Activites de services administratifs et de soutien,2017,44,68,56,3,4
Activites de services administratifs et de soutien,2017,44,88,40,3,4
Activites de services administratifs et de soutien,2017,44,88,1,3,4
Activites de services administratifs et de soutien,2017,52,44,122,3,4
Activites de services administratifs et de soutien,2017,52,49,64,3,4
Activites de services administratifs et de soutien,2017,52,53,110,3,4
Activites de services administratifs et de soutien,2017,52,72,44,3,4
Activites de services administratifs et de soutien,2017,52,85,89,3,4
Activites de services administratifs et de soutien,2017,53,22,59,3,4
Activites de services administratifs et de soutien,2017,53,29,66,3,4
Activites de services administratifs et de soutien,2017,53,35,91,3,4
Activites de services administratifs et de soutien,2017,53,56,104,3,4
Activites de services administratifs et de soutien,2017,75,16,51,3,4
Activites de services administratifs et de soutien,2017,75,17,91,3,4
Activites de services administratifs et de soutien,2017,75,19,38,3,4
Activites de services administratifs et de soutien,2017,75,23,21,3,4
Activites de services administratifs et de soutien,2017,75,24,76,3,4
Activites de services administratifs et de soutien,2017,75,33,247,3,4
Activites de services administratifs et de soutien,2017,75,40,78,3,4
Activites de services administratifs et de soutien,2017,75,47,59,3,4
Activites de services administratifs et de soutien,2017,75,64,96,3,4
Activites de services administratifs et de soutien,2017,75,79,33,3,4
Activites de services administratifs et de soutien,2017,75,86,54,3,4
Activites de services administratifs et de soutien,2017,75,87,43,3,4
Activites de services administratifs et de soutien,2017,75,33,1,3,4
Activites de services administratifs et de soutien,2017,76,9,29,3,4
Activites de services administratifs et de soutien,2017,76,11,97,3,4
Activites de services administratifs et de soutien,2017,76,12,32,3,4
Activites de services administratifs et de soutien,2017,76,30,135,3,4
Activites de services administratifs et de soutien,2017,76,31,182,3,4
Activites de services administratifs et de soutien,2017,76,32,59,3,4
Activites de services administratifs et de soutien,2017,76,34,203,3,4
Activites de services administratifs et de soutien,2017,76,46,24,3,4
Activites de services administratifs et de soutien,2017,76,48,5,3,4
Activites de services administratifs et de soutien,2017,76,65,62,3,4
Activites de services administratifs et de soutien,2017,76,66,71,3,4
Activites de services administratifs et de soutien,2017,76,81,61,3,4
Activites de services administratifs et de soutien,2017,76,82,38,3,4
Activites de services administratifs et de soutien,2017,84,1,81,3,4
Activites de services administratifs et de soutien,2017,84,3,44,3,4
Activites de services administratifs et de soutien,2017,84,7,52,3,4
Activites de services administratifs et de soutien,2017,84,15,26,3,4
Activites de services administratifs et de soutien,2017,84,26,65,3,4
Activites de services administratifs et de soutien,2017,84,38,171,3,4
Activites de services administratifs et de soutien,2017,84,42,77,3,4
Activites de services administratifs et de soutien,2017,84,43,26,3,4
Activites de services administratifs et de soutien,2017,84,63,66,3,4
Activites de services administratifs et de soutien,2017,84,69,290,3,4
Activites de services administratifs et de soutien,2017,84,73,98,3,4
Activites de services administratifs et de soutien,2017,84,74,125,3,4
Activites de services administratifs et de soutien,2017,93,4,22,3,4
Activites de services administratifs et de soutien,2017,93,5,24,3,4
Activites de services administratifs et de soutien,2017,93,6,264,3,4
Activites de services administratifs et de soutien,2017,93,13,248,3,4
Activites de services administratifs et de soutien,2017,93,83,244,3,4
Activites de services administratifs et de soutien,2017,93,84,82,3,4
Activites de services administratifs et de soutien,2017,94,2A,48,3,4
Activites de services administratifs et de soutien,2017,94,2B,35,3,4
Activites de services administratifs et de soutien,2018,1,971,119,3,4
Activites de services administratifs et de soutien,2018,2,972,650,3,4
Activites de services administratifs et de soutien,2018,3,973,48,3,4
Activites de services administratifs et de soutien,2018,4,974,333,3,4
Activites de services administratifs et de soutien,2018,6,976,13,3,4
Activites de services administratifs et de soutien,2018,11,75,1056,3,4
Activites de services administratifs et de soutien,2018,11,77,197,3,4
Activites de services administratifs et de soutien,2018,11,78,207,3,4
Activites de services administratifs et de soutien,2018,11,91,191,3,4
Activites de services administratifs et de soutien,2018,11,92,255,3,4
Activites de services administratifs et de soutien,2018,11,93,305,3,4
Activites de services administratifs et de soutien,2018,11,94,185,3,4
Activites de services administratifs et de soutien,2018,11,95,178,3,4
Activites de services administratifs et de soutien,2018,24,18,28,3,4
Activites de services administratifs et de soutien,2018,24,28,94,3,4
Activites de services administratifs et de soutien,2018,24,36,29,3,4
Activites de services administratifs et de soutien,2018,24,37,72,3,4
Activites de services administratifs et de soutien,2018,24,41,29,3,4
