Secteur,trimestre,code_region,code_dep,nombre_creation
"Production et distribution d'eau ; assainissement, g",022018,75,024,2
"Production et distribution d'eau ; assainissement, g",022018,75,033,7
"Production et distribution d'eau ; assainissement, g",022018,75,040,3
"Production et distribution d'eau ; assainissement, g",022018,75,047,1
"Production et distribution d'eau ; assainissement, g",022018,75,064,2
"Production et distribution d'eau ; assainissement, g",022018,75,086,1
"Production et distribution d'eau ; assainissement, g",022018,75,087,2
"Production et distribution d'eau ; assainissement, g",022018,76,011,8
"Production et distribution d'eau ; assainissement, g",022018,76,030,8
"Production et distribution d'eau ; assainissement, g",022018,76,031,6
"Production et distribution d'eau ; assainissement, g",022018,76,032,2
"Production et distribution d'eau ; assainissement, g",022018,76,034,4
"Production et distribution d'eau ; assainissement, g",022018,76,046,2
"Production et distribution d'eau ; assainissement, g",022018,76,065,1
"Production et distribution d'eau ; assainissement, g",022018,76,066,1
"Production et distribution d'eau ; assainissement, g",022018,76,081,3
"Production et distribution d'eau ; assainissement, g",022018,76,082,2
"Production et distribution d'eau ; assainissement, g",022018,84,001,6
"Production et distribution d'eau ; assainissement, g",022018,84,003,5
"Production et distribution d'eau ; assainissement, g",022018,84,007,2
"Production et distribution d'eau ; assainissement, g",022018,84,015,2
"Production et distribution d'eau ; assainissement, g",022018,84,038,8
"Production et distribution d'eau ; assainissement, g",022018,84,042,2
"Production et distribution d'eau ; assainissement, g",022018,84,063,1
"Production et distribution d'eau ; assainissement, g",022018,84,069,15
"Production et distribution d'eau ; assainissement, g",022018,84,073,2
"Production et distribution d'eau ; assainissement, g",022018,93,004,1
"Production et distribution d'eau ; assainissement, g",022018,93,006,5
"Production et distribution d'eau ; assainissement, g",022018,93,013,3
"Production et distribution d'eau ; assainissement, g",022018,93,083,3
"Production et distribution d'eau ; assainissement, g",022018,93,084,1
"Production et distribution d'eau ; assainissement, g",022018,94,2A,3
"Production et distribution d'eau ; assainissement, g",022018,94,2B,2
"Production et distribution d'eau ; assainissement, g",022019,01,971,16
"Production et distribution d'eau ; assainissement, g",022019,02,972,2
"Production et distribution d'eau ; assainissement, g",022019,04,974,4
"Production et distribution d'eau ; assainissement, g",022019,11,075,5
"Production et distribution d'eau ; assainissement, g",022019,11,077,10
"Production et distribution d'eau ; assainissement, g",022019,11,078,3
"Production et distribution d'eau ; assainissement, g",022019,11,091,3
"Production et distribution d'eau ; assainissement, g",022019,11,092,4
"Production et distribution d'eau ; assainissement, g",022019,11,093,21
"Production et distribution d'eau ; assainissement, g",022019,11,094,4
"Production et distribution d'eau ; assainissement, g",022019,11,095,11
"Production et distribution d'eau ; assainissement, g",022019,24,018,5
"Production et distribution d'eau ; assainissement, g",022019,24,028,7
"Production et distribution d'eau ; assainissement, g",022019,24,036,2
"Production et distribution d'eau ; assainissement, g",022019,24,037,3
"Production et distribution d'eau ; assainissement, g",022019,24,041,2
"Production et distribution d'eau ; assainissement, g",022019,24,045,4
"Production et distribution d'eau ; assainissement, g",022019,27,021,4
"Production et distribution d'eau ; assainissement, g",022019,27,025,2
"Production et distribution d'eau ; assainissement, g",022019,27,039,4
"Production et distribution d'eau ; assainissement, g",022019,27,058,2
"Production et distribution d'eau ; assainissement, g",022019,27,070,3
"Production et distribution d'eau ; assainissement, g",022019,27,071,5
"Production et distribution d'eau ; assainissement, g",022019,27,089,2
"Production et distribution d'eau ; assainissement, g",022019,28,014,4
"Production et distribution d'eau ; assainissement, g",022019,28,027,2
"Production et distribution d'eau ; assainissement, g",022019,28,050,1
"Production et distribution d'eau ; assainissement, g",022019,28,061,2
"Production et distribution d'eau ; assainissement, g",022019,28,076,9
"Production et distribution d'eau ; assainissement, g",022019,32,002,9
"Production et distribution d'eau ; assainissement, g",022019,32,059,11
"Production et distribution d'eau ; assainissement, g",022019,32,060,6
"Production et distribution d'eau ; assainissement, g",022019,32,062,15
"Production et distribution d'eau ; assainissement, g",022019,32,080,1
"Production et distribution d'eau ; assainissement, g",022019,44,008,2
"Production et distribution d'eau ; assainissement, g",022019,44,010,5
"Production et distribution d'eau ; assainissement, g",022019,44,051,5
"Production et distribution d'eau ; assainissement, g",022019,44,052,2
"Production et distribution d'eau ; assainissement, g",022019,44,054,3
"Production et distribution d'eau ; assainissement, g",022019,44,055,2
"Production et distribution d'eau ; assainissement, g",022019,44,057,6
"Production et distribution d'eau ; assainissement, g",022019,44,067,7
"Production et distribution d'eau ; assainissement, g",022019,44,068,4
"Production et distribution d'eau ; assainissement, g",022019,44,088,6
"Production et distribution d'eau ; assainissement, g",022019,52,044,9
"Production et distribution d'eau ; assainissement, g",022019,52,049,3
"Production et distribution d'eau ; assainissement, g",022019,52,053,3
"Production et distribution d'eau ; assainissement, g",022019,52,072,2
"Production et distribution d'eau ; assainissement, g",022019,52,085,8
"Production et distribution d'eau ; assainissement, g",022019,53,022,2
"Production et distribution d'eau ; assainissement, g",022019,53,029,7
"Production et distribution d'eau ; assainissement, g",022019,53,035,6
"Production et distribution d'eau ; assainissement, g",022019,53,056,5
"Production et distribution d'eau ; assainissement, g",022019,75,016,1
"Production et distribution d'eau ; assainissement, g",022019,75,017,10
"Production et distribution d'eau ; assainissement, g",022019,75,019,2
"Production et distribution d'eau ; assainissement, g",022019,75,023,1
"Production et distribution d'eau ; assainissement, g",022019,75,024,4
"Production et distribution d'eau ; assainissement, g",022019,75,033,15
"Production et distribution d'eau ; assainissement, g",022019,75,040,3
"Production et distribution d'eau ; assainissement, g",022019,75,047,1
"Production et distribution d'eau ; assainissement, g",022019,75,064,2
"Production et distribution d'eau ; assainissement, g",022019,75,079,5
"Production et distribution d'eau ; assainissement, g",022019,75,086,1
"Production et distribution d'eau ; assainissement, g",022019,75,087,2
"Production et distribution d'eau ; assainissement, g",022019,76,009,2
"Production et distribution d'eau ; assainissement, g",022019,76,011,3
"Production et distribution d'eau ; assainissement, g",022019,76,012,1
"Production et distribution d'eau ; assainissement, g",022019,76,030,5
"Production et distribution d'eau ; assainissement, g",022019,76,031,10
"Production et distribution d'eau ; assainissement, g",022019,76,032,3
"Production et distribution d'eau ; assainissement, g",022019,76,034,1
"Production et distribution d'eau ; assainissement, g",022019,76,046,2
"Production et distribution d'eau ; assainissement, g",022019,76,065,2
"Production et distribution d'eau ; assainissement, g",022019,76,066,1
"Production et distribution d'eau ; assainissement, g",022019,76,081,3
"Production et distribution d'eau ; assainissement, g",022019,76,082,3
"Production et distribution d'eau ; assainissement, g",022019,84,001,8
"Production et distribution d'eau ; assainissement, g",022019,84,003,4
"Production et distribution d'eau ; assainissement, g",022019,84,007,1
"Production et distribution d'eau ; assainissement, g",022019,84,015,1
"Production et distribution d'eau ; assainissement, g",022019,84,026,2
"Production et distribution d'eau ; assainissement, g",022019,84,038,12
"Production et distribution d'eau ; assainissement, g",022019,84,042,3
"Production et distribution d'eau ; assainissement, g",022019,84,043,1
"Production et distribution d'eau ; assainissement, g",022019,84,063,7
"Production et distribution d'eau ; assainissement, g",022019,84,069,15
"Production et distribution d'eau ; assainissement, g",022019,84,073,3
"Production et distribution d'eau ; assainissement, g",022019,84,074,1
"Production et distribution d'eau ; assainissement, g",022019,93,004,1
"Production et distribution d'eau ; assainissement, g",022019,93,005,3
"Production et distribution d'eau ; assainissement, g",022019,93,006,1
"Production et distribution d'eau ; assainissement, g",022019,93,013,10
"Production et distribution d'eau ; assainissement, g",022019,93,083,3
"Production et distribution d'eau ; assainissement, g",022019,93,084,2
"Production et distribution d'eau ; assainissement, g",022019,94,2A,2
"Production et distribution d'eau ; assainissement, g",022019,94,2B,1
"Production et distribution d'eau ; assainissement, g",022020,01,971,4
"Production et distribution d'eau ; assainissement, g",022020,02,972,3
"Production et distribution d'eau ; assainissement, g",022020,04,974,5
"Production et distribution d'eau ; assainissement, g",022020,11,075,4
"Production et distribution d'eau ; assainissement, g",022020,11,077,6
"Production et distribution d'eau ; assainissement, g",022020,11,078,2
"Production et distribution d'eau ; assainissement, g",022020,11,091,6
"Production et distribution d'eau ; assainissement, g",022020,11,092,6
"Production et distribution d'eau ; assainissement, g",022020,11,093,13
"Production et distribution d'eau ; assainissement, g",022020,11,094,7
"Production et distribution d'eau ; assainissement, g",022020,11,095,6
"Production et distribution d'eau ; assainissement, g",022020,24,018,2
"Production et distribution d'eau ; assainissement, g",022020,24,028,2
"Production et distribution d'eau ; assainissement, g",022020,24,036,1
"Production et distribution d'eau ; assainissement, g",022020,24,037,2
"Production et distribution d'eau ; assainissement, g",022020,24,041,4
"Production et distribution d'eau ; assainissement, g",022020,24,045,4
"Production et distribution d'eau ; assainissement, g",022020,27,021,4
"Production et distribution d'eau ; assainissement, g",022020,27,025,3
"Production et distribution d'eau ; assainissement, g",022020,27,039,3
"Production et distribution d'eau ; assainissement, g",022020,27,070,3
"Production et distribution d'eau ; assainissement, g",022020,27,071,2
"Production et distribution d'eau ; assainissement, g",022020,27,089,7
"Production et distribution d'eau ; assainissement, g",022020,27,090,1
"Production et distribution d'eau ; assainissement, g",022020,28,014,4
"Production et distribution d'eau ; assainissement, g",022020,28,027,4
"Production et distribution d'eau ; assainissement, g",022020,28,050,2
"Production et distribution d'eau ; assainissement, g",022020,28,061,2
"Production et distribution d'eau ; assainissement, g",022020,28,076,6
"Production et distribution d'eau ; assainissement, g",022020,32,002,4
"Production et distribution d'eau ; assainissement, g",022020,32,059,5
"Production et distribution d'eau ; assainissement, g",022020,32,060,4
"Production et distribution d'eau ; assainissement, g",022020,32,062,7
"Production et distribution d'eau ; assainissement, g",022020,32,080,4
"Production et distribution d'eau ; assainissement, g",022020,44,008,1
"Production et distribution d'eau ; assainissement, g",022020,44,010,3
"Production et distribution d'eau ; assainissement, g",022020,44,051,5
"Production et distribution d'eau ; assainissement, g",022020,44,052,1
"Production et distribution d'eau ; assainissement, g",022020,44,054,3
"Production et distribution d'eau ; assainissement, g",022020,44,055,1
"Production et distribution d'eau ; assainissement, g",022020,44,057,1
"Production et distribution d'eau ; assainissement, g",022020,44,067,9
"Production et distribution d'eau ; assainissement, g",022020,44,068,1
"Production et distribution d'eau ; assainissement, g",022020,44,088,2
"Production et distribution d'eau ; assainissement, g",022020,52,044,4
"Production et distribution d'eau ; assainissement, g",022020,52,049,3
"Production et distribution d'eau ; assainissement, g",022020,52,053,1
"Production et distribution d'eau ; assainissement, g",022020,52,085,4
"Production et distribution d'eau ; assainissement, g",022020,53,029,3
"Production et distribution d'eau ; assainissement, g",022020,53,035,1
"Production et distribution d'eau ; assainissement, g",022020,75,016,1
"Production et distribution d'eau ; assainissement, g",022020,75,017,3
"Production et distribution d'eau ; assainissement, g",022020,75,019,3
"Production et distribution d'eau ; assainissement, g",022020,75,033,8
"Production et distribution d'eau ; assainissement, g",022020,75,040,4
"Production et distribution d'eau ; assainissement, g",022020,75,047,3
"Production et distribution d'eau ; assainissement, g",022020,75,086,3
"Production et distribution d'eau ; assainissement, g",022020,75,087,1
"Production et distribution d'eau ; assainissement, g",022020,76,009,4
"Production et distribution d'eau ; assainissement, g",022020,76,011,3
"Production et distribution d'eau ; assainissement, g",022020,76,030,5
"Production et distribution d'eau ; assainissement, g",022020,76,031,2
"Production et distribution d'eau ; assainissement, g",022020,76,034,4
"Production et distribution d'eau ; assainissement, g",022020,76,065,1
"Production et distribution d'eau ; assainissement, g",022020,76,066,3
"Production et distribution d'eau ; assainissement, g",022020,76,082,1
"Production et distribution d'eau ; assainissement, g",022020,84,001,3
"Production et distribution d'eau ; assainissement, g",022020,84,003,1
"Production et distribution d'eau ; assainissement, g",022020,84,038,13
"Production et distribution d'eau ; assainissement, g",022020,84,042,4
"Production et distribution d'eau ; assainissement, g",022020,84,063,1
"Production et distribution d'eau ; assainissement, g",022020,84,069,13
"Production et distribution d'eau ; assainissement, g",022020,84,073,4
"Production et distribution d'eau ; assainissement, g",022020,84,074,1
"Production et distribution d'eau ; assainissement, g",022020,93,004,1
"Production et distribution d'eau ; assainissement, g",022020,93,006,5
"Production et distribution d'eau ; assainissement, g",022020,93,013,7
"Production et distribution d'eau ; assainissement, g",022020,93,083,2
"Production et distribution d'eau ; assainissement, g",022020,93,084,3
"Production et distribution d'eau ; assainissement, g",022020,94,2A,1
"Production et distribution d'eau ; assainissement, g",022021,01,971,6
"Production et distribution d'eau ; assainissement, g",022021,02,972,2
"Production et distribution d'eau ; assainissement, g",022021,04,974,10
"Production et distribution d'eau ; assainissement, g",022021,11,075,8
"Production et distribution d'eau ; assainissement, g",022021,11,077,5
"Production et distribution d'eau ; assainissement, g",022021,11,078,11
"Production et distribution d'eau ; assainissement, g",022021,11,091,9
"Production et distribution d'eau ; assainissement, g",022021,11,092,16
"Production et distribution d'eau ; assainissement, g",022021,11,093,16
"Production et distribution d'eau ; assainissement, g",022021,11,094,7
"Production et distribution d'eau ; assainissement, g",022021,11,095,11
"Production et distribution d'eau ; assainissement, g",022021,24,018,2
"Production et distribution d'eau ; assainissement, g",022021,24,028,9
"Production et distribution d'eau ; assainissement, g",022021,24,036,3
"Production et distribution d'eau ; assainissement, g",022021,24,037,5
"Production et distribution d'eau ; assainissement, g",022021,24,041,2
"Production et distribution d'eau ; assainissement, g",022021,24,045,6
"Production et distribution d'eau ; assainissement, g",022021,27,021,2
"Production et distribution d'eau ; assainissement, g",022021,27,025,3
"Production et distribution d'eau ; assainissement, g",022021,27,039,1
"Production et distribution d'eau ; assainissement, g",022021,27,058,2
"Production et distribution d'eau ; assainissement, g",022021,27,070,4
"Production et distribution d'eau ; assainissement, g",022021,27,071,3
"Production et distribution d'eau ; assainissement, g",022021,27,089,9
"Production et distribution d'eau ; assainissement, g",022021,28,014,8
"Production et distribution d'eau ; assainissement, g",022021,28,027,9
"Production et distribution d'eau ; assainissement, g",022021,28,050,3
"Production et distribution d'eau ; assainissement, g",022021,28,061,5
"Production et distribution d'eau ; assainissement, g",022021,28,076,7
"Production et distribution d'eau ; assainissement, g",022021,32,002,6
"Production et distribution d'eau ; assainissement, g",022021,32,059,13
"Production et distribution d'eau ; assainissement, g",022021,32,060,6
"Production et distribution d'eau ; assainissement, g",022021,32,062,13
"Production et distribution d'eau ; assainissement, g",022021,32,080,3
"Production et distribution d'eau ; assainissement, g",022021,44,008,3
"Production et distribution d'eau ; assainissement, g",022021,44,010,2
"Production et distribution d'eau ; assainissement, g",022021,44,051,5
"Production et distribution d'eau ; assainissement, g",022021,44,052,1
"Production et distribution d'eau ; assainissement, g",022021,44,054,8
"Production et distribution d'eau ; assainissement, g",022021,44,055,4
"Production et distribution d'eau ; assainissement, g",022021,44,057,9
"Production et distribution d'eau ; assainissement, g",022021,44,067,10
"Production et distribution d'eau ; assainissement, g",022021,44,068,5
"Production et distribution d'eau ; assainissement, g",022021,44,088,9
"Production et distribution d'eau ; assainissement, g",022021,52,044,11
"Production et distribution d'eau ; assainissement, g",022021,52,049,7
"Production et distribution d'eau ; assainissement, g",022021,52,072,4
"Production et distribution d'eau ; assainissement, g",022021,52,085,3
"Production et distribution d'eau ; assainissement, g",022021,53,022,6
"Production et distribution d'eau ; assainissement, g",022021,53,029,5
"Production et distribution d'eau ; assainissement, g",022021,53,035,2
"Production et distribution d'eau ; assainissement, g",022021,53,056,2
"Production et distribution d'eau ; assainissement, g",022021,75,016,4
"Production et distribution d'eau ; assainissement, g",022021,75,017,6
"Production et distribution d'eau ; assainissement, g",022021,75,019,5
"Production et distribution d'eau ; assainissement, g",022021,75,024,3
"Production et distribution d'eau ; assainissement, g",022021,75,033,13
"Production et distribution d'eau ; assainissement, g",022021,75,040,3
"Production et distribution d'eau ; assainissement, g",022021,75,047,1
"Production et distribution d'eau ; assainissement, g",022021,75,064,2
"Production et distribution d'eau ; assainissement, g",022021,75,079,3
"Production et distribution d'eau ; assainissement, g",022021,75,086,8
"Production et distribution d'eau ; assainissement, g",022021,75,087,3
"Production et distribution d'eau ; assainissement, g",022021,76,009,4
"Production et distribution d'eau ; assainissement, g",022021,76,011,5
"Production et distribution d'eau ; assainissement, g",022021,76,012,3
"Production et distribution d'eau ; assainissement, g",022021,76,030,8
"Production et distribution d'eau ; assainissement, g",022021,76,031,11
"Production et distribution d'eau ; assainissement, g",022021,76,032,1
"Production et distribution d'eau ; assainissement, g",022021,76,034,5
"Production et distribution d'eau ; assainissement, g",022021,76,046,3
"Production et distribution d'eau ; assainissement, g",022021,76,065,3
"Production et distribution d'eau ; assainissement, g",022021,76,066,2
"Production et distribution d'eau ; assainissement, g",022021,76,081,2
"Production et distribution d'eau ; assainissement, g",022021,76,082,1
"Production et distribution d'eau ; assainissement, g",022021,84,001,6
"Production et distribution d'eau ; assainissement, g",022021,84,003,6
"Production et distribution d'eau ; assainissement, g",022021,84,007,6
"Production et distribution d'eau ; assainissement, g",022021,84,015,2
"Production et distribution d'eau ; assainissement, g",022021,84,038,10
"Production et distribution d'eau ; assainissement, g",022021,84,042,7
"Production et distribution d'eau ; assainissement, g",022021,84,043,4
"Production et distribution d'eau ; assainissement, g",022021,84,063,5
"Production et distribution d'eau ; assainissement, g",022021,84,069,13
"Production et distribution d'eau ; assainissement, g",022021,84,073,5
"Production et distribution d'eau ; assainissement, g",022021,84,074,4
"Production et distribution d'eau ; assainissement, g",022021,93,005,1
"Production et distribution d'eau ; assainissement, g",022021,93,006,4
"Production et distribution d'eau ; assainissement, g",022021,93,013,15
"Production et distribution d'eau ; assainissement, g",022021,93,083,6
"Production et distribution d'eau ; assainissement, g",022021,93,084,3
"Production et distribution d'eau ; assainissement, g",022021,94,2B,2
"Production et distribution d'eau ; assainissement, g",022022,01,971,3
"Production et distribution d'eau ; assainissement, g",022022,02,972,2
"Production et distribution d'eau ; assainissement, g",022022,03,973,2
"Production et distribution d'eau ; assainissement, g",022022,04,974,4
"Production et distribution d'eau ; assainissement, g",022022,06,976,1
"Production et distribution d'eau ; assainissement, g",022022,11,075,12
"Production et distribution d'eau ; assainissement, g",022022,11,077,12
"Production et distribution d'eau ; assainissement, g",022022,11,078,15
"Production et distribution d'eau ; assainissement, g",022022,11,091,7
"Production et distribution d'eau ; assainissement, g",022022,11,092,17
"Production et distribution d'eau ; assainissement, g",022022,11,093,17
"Production et distribution d'eau ; assainissement, g",022022,11,094,13
"Production et distribution d'eau ; assainissement, g",022022,11,095,10
"Production et distribution d'eau ; assainissement, g",022022,24,028,5
"Production et distribution d'eau ; assainissement, g",022022,24,036,2
"Production et distribution d'eau ; assainissement, g",022022,24,037,10
"Production et distribution d'eau ; assainissement, g",022022,24,041,4
"Production et distribution d'eau ; assainissement, g",022022,24,045,5
"Production et distribution d'eau ; assainissement, g",022022,27,021,3
"Production et distribution d'eau ; assainissement, g",022022,27,025,4
"Production et distribution d'eau ; assainissement, g",022022,27,039,4
"Production et distribution d'eau ; assainissement, g",022022,27,058,1
"Production et distribution d'eau ; assainissement, g",022022,27,070,7
"Production et distribution d'eau ; assainissement, g",022022,27,071,7
"Production et distribution d'eau ; assainissement, g",022022,27,089,6
"Production et distribution d'eau ; assainissement, g",022022,27,090,1
"Production et distribution d'eau ; assainissement, g",022022,28,014,4
"Production et distribution d'eau ; assainissement, g",022022,28,027,3
"Production et distribution d'eau ; assainissement, g",022022,28,050,4
"Production et distribution d'eau ; assainissement, g",022022,28,061,2
"Production et distribution d'eau ; assainissement, g",022022,28,076,6
"Production et distribution d'eau ; assainissement, g",022022,32,002,7
"Production et distribution d'eau ; assainissement, g",022022,32,059,18
"Production et distribution d'eau ; assainissement, g",022022,32,060,1
"Production et distribution d'eau ; assainissement, g",022022,32,062,17
"Production et distribution d'eau ; assainissement, g",022022,32,080,3
"Production et distribution d'eau ; assainissement, g",022022,44,008,1
"Production et distribution d'eau ; assainissement, g",022022,44,010,4
"Production et distribution d'eau ; assainissement, g",022022,44,051,3
"Production et distribution d'eau ; assainissement, g",022022,44,052,3
"Production et distribution d'eau ; assainissement, g",022022,44,054,4
"Production et distribution d'eau ; assainissement, g",022022,44,055,1
"Production et distribution d'eau ; assainissement, g",022022,44,057,5
"Production et distribution d'eau ; assainissement, g",022022,44,067,8
"Production et distribution d'eau ; assainissement, g",022022,44,068,5
"Production et distribution d'eau ; assainissement, g",022022,44,088,9
"Production et distribution d'eau ; assainissement, g",022022,52,044,6
"Production et distribution d'eau ; assainissement, g",022022,52,049,2
"Production et distribution d'eau ; assainissement, g",022022,52,053,5
"Production et distribution d'eau ; assainissement, g",022022,52,072,7
"Production et distribution d'eau ; assainissement, g",022022,52,085,16
"Production et distribution d'eau ; assainissement, g",022022,53,022,3
"Production et distribution d'eau ; assainissement, g",022022,53,029,5
"Production et distribution d'eau ; assainissement, g",022022,53,035,11
"Production et distribution d'eau ; assainissement, g",022022,53,056,4
"Production et distribution d'eau ; assainissement, g",022022,75,016,5
"Production et distribution d'eau ; assainissement, g",022022,75,017,7
"Production et distribution d'eau ; assainissement, g",022022,75,019,2
"Production et distribution d'eau ; assainissement, g",022022,75,024,1
"Production et distribution d'eau ; assainissement, g",022022,75,033,6
"Production et distribution d'eau ; assainissement, g",022022,75,047,4
"Production et distribution d'eau ; assainissement, g",022022,75,064,8
"Production et distribution d'eau ; assainissement, g",022022,75,079,4
"Production et distribution d'eau ; assainissement, g",022022,75,086,3
"Production et distribution d'eau ; assainissement, g",022022,75,087,2
"Production et distribution d'eau ; assainissement, g",022022,76,009,3
"Production et distribution d'eau ; assainissement, g",022022,76,011,5
"Production et distribution d'eau ; assainissement, g",022022,76,012,2
"Production et distribution d'eau ; assainissement, g",022022,76,030,4
"Production et distribution d'eau ; assainissement, g",022022,76,031,5
"Production et distribution d'eau ; assainissement, g",022022,76,032,2
"Production et distribution d'eau ; assainissement, g",022022,76,034,7
"Production et distribution d'eau ; assainissement, g",022022,76,046,1
"Production et distribution d'eau ; assainissement, g",022022,76,065,2
"Production et distribution d'eau ; assainissement, g",022022,76,066,1
"Production et distribution d'eau ; assainissement, g",022022,76,081,2
"Production et distribution d'eau ; assainissement, g",022022,76,082,2
"Production et distribution d'eau ; assainissement, g",022022,84,001,5
"Production et distribution d'eau ; assainissement, g",022022,84,003,4
"Production et distribution d'eau ; assainissement, g",022022,84,007,6
"Production et distribution d'eau ; assainissement, g",022022,84,015,1
"Production et distribution d'eau ; assainissement, g",022022,84,026,4
"Production et distribution d'eau ; assainissement, g",022022,84,038,15
"Production et distribution d'eau ; assainissement, g",022022,84,042,5
"Production et distribution d'eau ; assainissement, g",022022,84,063,7
"Production et distribution d'eau ; assainissement, g",022022,84,069,15
"Production et distribution d'eau ; assainissement, g",022022,84,073,4
"Production et distribution d'eau ; assainissement, g",022022,84,074,3
"Production et distribution d'eau ; assainissement, g",022022,93,006,6
"Production et distribution d'eau ; assainissement, g",022022,93,013,16
"Production et distribution d'eau ; assainissement, g",022022,93,083,15
"Production et distribution d'eau ; assainissement, g",022022,93,084,4
"Production et distribution d'eau ; assainissement, g",022022,94,2B,2
"Production et distribution d'eau ; assainissement, g",022023,01,971,3
"Production et distribution d'eau ; assainissement, g",022023,02,972,1
"Production et distribution d'eau ; assainissement, g",022023,03,973,1
"Production et distribution d'eau ; assainissement, g",022023,04,974,2
"Production et distribution d'eau ; assainissement, g",022023,11,075,6
"Production et distribution d'eau ; assainissement, g",022023,11,077,8
"Production et distribution d'eau ; assainissement, g",022023,11,078,3
"Production et distribution d'eau ; assainissement, g",022023,11,091,2
"Production et distribution d'eau ; assainissement, g",022023,11,092,5
"Production et distribution d'eau ; assainissement, g",022023,11,093,9
"Production et distribution d'eau ; assainissement, g",022023,11,094,11
"Production et distribution d'eau ; assainissement, g",022023,11,095,10
"Production et distribution d'eau ; assainissement, g",022023,24,018,1
"Production et distribution d'eau ; assainissement, g",022023,24,028,6
"Production et distribution d'eau ; assainissement, g",022023,24,036,1
"Production et distribution d'eau ; assainissement, g",022023,24,037,5
"Production et distribution d'eau ; assainissement, g",022023,24,041,1
"Production et distribution d'eau ; assainissement, g",022023,24,045,1
"Production et distribution d'eau ; assainissement, g",022023,27,021,3
"Production et distribution d'eau ; assainissement, g",022023,27,025,6
"Production et distribution d'eau ; assainissement, g",022023,27,039,1
"Production et distribution d'eau ; assainissement, g",022023,27,070,2
"Production et distribution d'eau ; assainissement, g",022023,27,071,1
"Production et distribution d'eau ; assainissement, g",022023,27,089,9
"Production et distribution d'eau ; assainissement, g",022023,27,090,1
"Production et distribution d'eau ; assainissement, g",022023,28,014,4
"Production et distribution d'eau ; assainissement, g",022023,28,027,2
"Production et distribution d'eau ; assainissement, g",022023,28,050,3
"Production et distribution d'eau ; assainissement, g",022023,28,061,1
"Production et distribution d'eau ; assainissement, g",022023,28,076,1
"Production et distribution d'eau ; assainissement, g",022023,32,002,5
"Production et distribution d'eau ; assainissement, g",022023,32,059,6
"Production et distribution d'eau ; assainissement, g",022023,32,060,5
"Production et distribution d'eau ; assainissement, g",022023,32,062,7
"Production et distribution d'eau ; assainissement, g",022023,32,080,4
"Production et distribution d'eau ; assainissement, g",022023,44,008,2
"Production et distribution d'eau ; assainissement, g",022023,44,010,2
"Production et distribution d'eau ; assainissement, g",022023,44,051,8
"Production et distribution d'eau ; assainissement, g",022023,44,052,1
"Production et distribution d'eau ; assainissement, g",022023,44,054,2
"Production et distribution d'eau ; assainissement, g",022023,44,055,1
"Production et distribution d'eau ; assainissement, g",022023,44,057,9
"Production et distribution d'eau ; assainissement, g",022023,44,067,7
"Production et distribution d'eau ; assainissement, g",022023,44,068,2
"Production et distribution d'eau ; assainissement, g",022023,44,088,2
"Production et distribution d'eau ; assainissement, g",022023,52,044,3
"Production et distribution d'eau ; assainissement, g",022023,52,049,1
"Production et distribution d'eau ; assainissement, g",022023,52,072,1
"Production et distribution d'eau ; assainissement, g",022023,52,085,3
"Production et distribution d'eau ; assainissement, g",022023,53,022,1
"Production et distribution d'eau ; assainissement, g",022023,53,029,3
"Production et distribution d'eau ; assainissement, g",022023,53,035,2
"Production et distribution d'eau ; assainissement, g",022023,53,056,1
"Production et distribution d'eau ; assainissement, g",022023,75,016,1
"Production et distribution d'eau ; assainissement, g",022023,75,017,7
"Production et distribution d'eau ; assainissement, g",022023,75,024,3
"Production et distribution d'eau ; assainissement, g",022023,75,033,8
"Production et distribution d'eau ; assainissement, g",022023,75,040,2
"Production et distribution d'eau ; assainissement, g",022023,75,064,3
"Production et distribution d'eau ; assainissement, g",022023,75,086,1
"Production et distribution d'eau ; assainissement, g",022023,75,087,2
"Production et distribution d'eau ; assainissement, g",022023,76,009,3
"Production et distribution d'eau ; assainissement, g",022023,76,011,2
"Production et distribution d'eau ; assainissement, g",022023,76,012,1
"Production et distribution d'eau ; assainissement, g",022023,76,030,7
"Production et distribution d'eau ; assainissement, g",022023,76,031,6
"Production et distribution d'eau ; assainissement, g",022023,76,032,2
"Production et distribution d'eau ; assainissement, g",022023,76,034,5
"Production et distribution d'eau ; assainissement, g",022023,76,066,1
"Production et distribution d'eau ; assainissement, g",022023,76,081,4
"Production et distribution d'eau ; assainissement, g",022023,76,082,1
"Production et distribution d'eau ; assainissement, g",022023,84,001,3
"Production et distribution d'eau ; assainissement, g",022023,84,003,2
"Production et distribution d'eau ; assainissement, g",022023,84,007,1
"Production et distribution d'eau ; assainissement, g",022023,84,026,3
"Production et distribution d'eau ; assainissement, g",022023,84,038,12
"Production et distribution d'eau ; assainissement, g",022023,84,042,4
"Production et distribution d'eau ; assainissement, g",022023,84,063,1
"Production et distribution d'eau ; assainissement, g",022023,84,069,4
"Production et distribution d'eau ; assainissement, g",022023,84,073,1
"Production et distribution d'eau ; assainissement, g",022023,84,074,3
"Production et distribution d'eau ; assainissement, g",022023,93,004,1
"Production et distribution d'eau ; assainissement, g",022023,93,006,8
"Production et distribution d'eau ; assainissement, g",022023,93,013,7
"Production et distribution d'eau ; assainissement, g",022023,93,083,5
"Production et distribution d'eau ; assainissement, g",022023,93,084,1
